"","tissue","sample","technology","gene","totalUMI","totalCells","p","ci.low","ci.high","z","pval","qval","bias","xchr"
"143","Hippocampus","Mouse 1","Slide-seq","Atp6v0e2",2988,2487,0.531571434223717,0.51299346627049,0.550062290867498,3.3961778745785,0.000341669685081349,0.00176429608837541,"low_bias",FALSE
"144","Hippocampus","Mouse 1","Slide-seq","Atp6v1a",4612,3415,0.458629342108002,0.443495937833736,0.47383945336458,-5.42706076418445,2.86448144044743e-08,3.08245384202893e-07,"low_bias",FALSE
"145","Hippocampus","Mouse 1","Slide-seq","Atp6v1c1",3158,2568,0.470555758714682,0.452199422535224,0.488992089284207,-3.19225656158774,0.000705829414144099,0.00328773780032208,"low_bias",FALSE
"146","Hippocampus","Mouse 1","Slide-seq","Atp6v1f",3223,2737,0.591130888525903,0.573437026148927,0.608591772048771,10.133904577402,1.95364122845259e-24,6.00032412717966e-23,"low_bias",FALSE
"147","Hippocampus","Mouse 1","Slide-seq","Atp6v1g2",3743,2923,0.54621659335256,0.529391485832064,0.562936791643568,5.47746439930813,2.15731888596364e-08,2.35587212417177e-07,"low_bias",FALSE
"148","Hippocampus","Mouse 1","Slide-seq","Atrx",2351,1893,0.558381332451512,0.535930664985625,0.5805958478319,5.17730376796296,1.12557760338355e-07,1.11367971932094e-06,"low_bias",TRUE
"149","Hippocampus","Mouse 1","Slide-seq","AU022252",223,214,0.339607674830026,0.278280079751492,0.40683207741505,-4.61889943231148,1.92890382751311e-06,1.57763465615046e-05,"paternal",FALSE
"150","Hippocampus","Mouse 1","Slide-seq","Azin1",217,213,0.0422457031706209,0.0218307830488101,0.0801865115090742,-9.1625194130838,2.53497814500872e-20,6.61449828367983e-19,"paternal",FALSE
"151","Hippocampus","Mouse 1","Slide-seq","B230209E15Rik",501,474,0.0168703736360523,0.00833871000683429,0.0338333022844427,-11.3983805189118,2.1298459476703e-30,8.42932990161862e-29,"paternal",FALSE
"152","Hippocampus","Mouse 1","Slide-seq","B230334C09Rik",697,625,0.430720492034466,0.392356875398904,0.46993421114586,-3.51931319771957,0.000216332803407031,0.00118340866576184,"low_bias",FALSE
"153","Hippocampus","Mouse 1","Slide-seq","B230354K17Rik",167,160,0.753183882920237,0.679355197148467,0.814651333818231,6.11565551826145,4.80804253228067e-10,6.19061720804784e-09,"maternal",FALSE
"154","Hippocampus","Mouse 1","Slide-seq","B2m",934,871,0.560544045886258,0.527237453370853,0.593314120797866,3.62394018369646,0.000145074367893055,0.000821020678949465,"low_bias",FALSE
"155","Hippocampus","Mouse 1","Slide-seq","B3galt1",258,246,0.628622356575696,0.626977110112485,0.630264625782796,149.499225675881,0,0,"maternal",FALSE
"156","Hippocampus","Mouse 1","Slide-seq","B4galt6",658,625,0.35429293244502,0.317556429752462,0.392832961223896,-7.2841388503472,1.61865731056669e-13,2.8240302249739e-12,"paternal",FALSE
"157","Hippocampus","Mouse 1","Slide-seq","Babam2",384,366,0.40582893971182,0.355936132834373,0.457744914351134,-3.59976964949074,0.00015924960053669,0.000890137340630199,"low_bias",FALSE
"158","Hippocampus","Mouse 1","Slide-seq","Bace1",652,607,0.574677987705498,0.534744697539452,0.613660059582313,3.72110531403449,9.91763454305397e-05,0.00058719167570672,"low_bias",FALSE
"159","Hippocampus","Mouse 1","Slide-seq","Basp1",3836,2965,0.461045554146433,0.444814424897979,0.477359707538871,-4.76665170058408,9.36563537260106e-07,8.06264989667569e-06,"low_bias",FALSE
"160","Hippocampus","Mouse 1","Slide-seq","Baz2b",305,284,0.583749772159724,0.524569611373741,0.64061029907165,2.82023446040245,0.00239942861677162,0.00947083705026922,"low_bias",FALSE
"161","Hippocampus","Mouse 1","Slide-seq","BC005624",362,345,0.412588015576178,0.360847046542044,0.466334980633506,-3.23494732307635,0.000608325874499496,0.00290161147494198,"low_bias",FALSE
"162","Hippocampus","Mouse 1","Slide-seq","Bcap29",379,365,0.578467024235984,0.526268342937476,0.628969119281457,2.99539582156328,0.00137044455329489,0.00590322244761138,"low_bias",FALSE
"163","Hippocampus","Mouse 1","Slide-seq","Bend6",1139,1044,0.101717866725516,0.0850595987481445,0.121206344100098,-22.0892425437717,2.00531999245812e-108,3.37867771300729e-106,"paternal",FALSE
"164","Hippocampus","Mouse 1","Slide-seq","Bet1l",148,144,0.323372658153857,0.251094972658736,0.405198756021581,-4.16579286935653,1.55136159300468e-05,0.00010737534406043,"paternal",FALSE
"165","Hippocampus","Mouse 1","Slide-seq","Bex2",1570,1391,0.574892302782078,0.548696987608157,0.60067370231775,5.67193863052414,7.05952795482906e-09,8.16275222541705e-08,"low_bias",TRUE
"166","Hippocampus","Mouse 1","Slide-seq","Bloc1s6",272,253,0.379259009573796,0.321041004236854,0.441174396833083,-3.84471039376381,6.03474470641408e-05,0.000368776057344288,"paternal",FALSE
"167","Hippocampus","Mouse 1","Slide-seq","Bmpr2",862,796,0.56861752727987,0.533814316994733,0.602756006766861,3.92490402610467,4.33821614104639e-05,0.000271864618318285,"low_bias",FALSE
"168","Hippocampus","Mouse 1","Slide-seq","Bnip3l",655,614,0.581543928711133,0.541574831046176,0.62047033008675,4.05237642886922,2.53500019808149e-05,0.000167400852946098,"low_bias",FALSE
"169","Hippocampus","Mouse 1","Slide-seq","Bod1",1538,1351,0.444118849913362,0.418016857117197,0.470532964362499,-4.21694065613883,1.23819555614569e-05,8.81840482438541e-05,"low_bias",FALSE
"170","Hippocampus","Mouse 1","Slide-seq","Bok",969,861,0.387383210192438,0.355964072239016,0.419768041756167,-6.8102055970908,4.87296811417978e-12,7.74552371140652e-11,"paternal",FALSE
"171","Hippocampus","Mouse 1","Slide-seq","Bpgm",1291,1162,0.4466110117185,0.418146298659015,0.475430137546784,-3.69562714624192,0.000109672337640364,0.000644803364970318,"low_bias",FALSE
"172","Hippocampus","Mouse 1","Slide-seq","Brd9",236,224,0.404472163974608,0.341142555633452,0.471151157289263,-2.85150014751382,0.00217567330366969,0.00872192078296409,"low_bias",FALSE
"173","Hippocampus","Mouse 1","Slide-seq","Brinp1",2051,1621,0.458409978240221,0.435825830934745,0.481166312573735,-3.64969511388066,0.000131275874732544,0.000752277721945812,"low_bias",FALSE
"174","Hippocampus","Mouse 1","Slide-seq","Brip1os",283,267,0.837249466739981,0.787243600554442,0.877333418946124,9.94133993065795,1.37550735283943e-23,3.99574722152419e-22,"maternal",FALSE
"175","Hippocampus","Mouse 1","Slide-seq","Brox",469,448,0.654910488624013,0.609021260552835,0.698083760099839,6.4882208063185,4.34279630621316e-11,6.2922530264715e-10,"maternal",FALSE
"176","Hippocampus","Mouse 1","Slide-seq","Bsn",981,878,0.407666245243536,0.376232769476878,0.439873953672193,-5.6631698213407,7.43009803262186e-09,8.5744203715012e-08,"low_bias",FALSE
"177","Hippocampus","Mouse 1","Slide-seq","Btf3",286,281,0.343212594431518,0.289119255626155,0.401707584124252,-5.17851245146092,1.11831074370786e-07,1.10834932027651e-06,"paternal",FALSE
"178","Hippocampus","Mouse 1","Slide-seq","C1ql2",210,180,0.686927751637605,0.618217597984438,0.748306502067627,5.17301529885137,1.1517307259991e-07,1.1357451657553e-06,"maternal",FALSE
"179","Hippocampus","Mouse 1","Slide-seq","C1ql3",238,217,0.607060776872601,0.540723567675322,0.669669805058356,3.20165665171578,0.000683198786419239,0.00319241144493998,"maternal",FALSE
"180","Hippocampus","Mouse 1","Slide-seq","Cab39",1112,1016,0.610515344573522,0.580105932512254,0.640088814999046,7.11929210275097,5.42413917602366e-13,9.19142204626767e-12,"maternal",FALSE
"181","Hippocampus","Mouse 1","Slide-seq","Cacng2",299,289,0.595287608498434,0.537493402080858,0.650555150670408,3.27544819835457,0.000527472296928966,0.00255587850040272,"low_bias",FALSE
"182","Hippocampus","Mouse 1","Slide-seq","Cacng5",198,192,0.611145307296782,0.540049256333713,0.677808145454445,3.10114893134525,0.000963856539431165,0.00432891242423883,"maternal",FALSE
"183","Hippocampus","Mouse 1","Slide-seq","Cadm3",177,172,0.385904414623527,0.3150423838309,0.461955678069193,-2.97710613735486,0.00145491627624211,0.00620364517787398,"paternal",FALSE
"184","Hippocampus","Mouse 1","Slide-seq","Cald1",333,290,0.34478445412527,0.292223946492001,0.401436722165023,-5.29385098321094,5.98835199395281e-08,6.21160972508025e-07,"paternal",FALSE
"185","Hippocampus","Mouse 1","Slide-seq","Calm1",16915,9665,0.451730723585062,0.443980824251714,0.459504104820563,-12.359499756006,2.16420941440297e-35,1.02098743333874e-33,"low_bias",FALSE
"186","Hippocampus","Mouse 1","Slide-seq","Calm2",4208,3236,0.759043354564115,0.745612217217726,0.771982219026404,31.8309303341629,1.20860419106111e-222,3.95952161927074e-220,"maternal",FALSE
"187","Hippocampus","Mouse 1","Slide-seq","Calm3",7013,4862,0.265366238082624,0.254954197431479,0.276045948474943,-37.643252350318,0,0,"paternal",FALSE
"188","Hippocampus","Mouse 1","Slide-seq","Camk2a",5598,4309,0.371625079052065,0.35856677377111,0.384873597447755,-18.6462109555043,6.77750105276814e-78,7.54092900154221e-76,"paternal",FALSE
"189","Hippocampus","Mouse 1","Slide-seq","Camk2b",2247,1785,0.380686648189054,0.359903581374925,0.401916288792641,-10.917473155962,4.75524721683349e-28,1.72034925384461e-26,"paternal",FALSE
"190","Hippocampus","Mouse 1","Slide-seq","Camk4",1169,1020,0.598164044427012,0.568026906848832,0.627577152507207,6.41566141999067,7.01063785914118e-11,9.91408428185984e-10,"low_bias",FALSE
"191","Hippocampus","Mouse 1","Slide-seq","Camkk2",1217,1055,0.388547812111165,0.359828097277946,0.418062834038756,-7.39133245427129,7.26823261910581e-14,1.29488724334945e-12,"paternal",FALSE
"192","Hippocampus","Mouse 1","Slide-seq","Canx",2579,2219,0.445602990866827,0.42551143518621,0.465873905455301,-5.34534127192844,4.512342679222e-08,4.77725040922301e-07,"low_bias",FALSE
"193","Hippocampus","Mouse 1","Slide-seq","Cap1",449,421,0.237833181920311,0.199217395477568,0.281304703138448,-10.2790105595783,4.38112432798868e-25,1.37422820011432e-23,"paternal",FALSE
"194","Hippocampus","Mouse 1","Slide-seq","Capn10",306,286,0.583784646688254,0.524820872429064,0.64044441425464,2.83163226142167,0.0023155538073711,0.00918897765953391,"low_bias",FALSE
"195","Hippocampus","Mouse 1","Slide-seq","Capns1",1799,1598,0.449116595731352,0.425061129740596,0.473412461194833,-4.17712391291842,1.47609109294014e-05,0.000103011942900213,"low_bias",FALSE
"196","Hippocampus","Mouse 1","Slide-seq","Car10",822,712,0.590124964232212,0.553820695992355,0.625472916104774,4.91341730914443,4.47512455108424e-07,4.0787959007332e-06,"low_bias",FALSE
"197","Hippocampus","Mouse 1","Slide-seq","Car11",530,498,0.381300977928178,0.339467236896051,0.42497321160458,-5.32956943173015,4.92229397657487e-08,5.16490526332064e-07,"paternal",FALSE
"198","Hippocampus","Mouse 1","Slide-seq","Car4",273,258,0.627915126462228,0.566450598655042,0.685503773865196,4.08976373695376,2.15906408279381e-05,0.000144517603816517,"maternal",FALSE
"199","Hippocampus","Mouse 1","Slide-seq","Carhsp1",494,463,0.355683813026543,0.313048525306203,0.400738403047096,-6.196844951059,2.88030986259138e-10,3.80833795060569e-09,"paternal",FALSE
"200","Hippocampus","Mouse 1","Slide-seq","Casd1",247,237,0.390165518244218,0.32909238333062,0.454887982832141,-3.36210897694193,0.000386747952698905,0.00196410002328037,"paternal",FALSE
"201","Hippocampus","Mouse 1","Slide-seq","Cbr1",379,365,0.337018299819231,0.289446398120425,0.388137944542856,-6.11033704380324,4.97104738969227e-10,6.37266662109029e-09,"paternal",FALSE
"202","Hippocampus","Mouse 1","Slide-seq","Cbx6",247,233,0.663037437371725,0.599650145460609,0.721057184660074,4.96136771199663,3.4999267810671e-07,3.2349636720929e-06,"maternal",FALSE
"203","Hippocampus","Mouse 1","Slide-seq","Ccdc124",899,837,0.581515528097536,0.547467586730514,0.614804163982608,4.74901961356477,1.02202560144413e-06,8.77275832855314e-06,"low_bias",FALSE
"204","Hippocampus","Mouse 1","Slide-seq","Ccdc127",688,642,0.579178768412635,0.540198609641113,0.617196088426097,4.03641323616269,2.71372922030978e-05,0.000177734271580661,"low_bias",FALSE
"205","Hippocampus","Mouse 1","Slide-seq","Ccdc148",178,169,0.382418334241902,0.311129961997057,0.459153617809596,-3.03788729365291,0.0011912152082551,0.00518803255766641,"paternal",FALSE
"206","Hippocampus","Mouse 1","Slide-seq","Ccdc149",382,359,0.685970415182243,0.635334846426017,0.732534914278618,6.90923796272665,2.43632006829588e-12,3.94697237437934e-11,"maternal",FALSE
"207","Hippocampus","Mouse 1","Slide-seq","Ccdc174",423,384,0.419653033301402,0.371010611532289,0.469908398049489,-3.18331298204186,0.000728000684232916,0.00337236452075531,"low_bias",FALSE
"208","Hippocampus","Mouse 1","Slide-seq","Ccdc177",247,224,0.638686165259686,0.573394591101291,0.699226641227459,4.15888206011996,1.59904481398158e-05,0.000110416478548587,"maternal",FALSE
"209","Hippocampus","Mouse 1","Slide-seq","Ccdc62",312,306,0.0522911306300979,0.0319595723154217,0.0844288385556199,-11.2824174349823,8.0139987810377e-30,3.06833750499321e-28,"paternal",FALSE
"210","Hippocampus","Mouse 1","Slide-seq","Cck",4728,3351,0.41265461943669,0.398118772075227,0.427344368849929,-11.7067017369075,5.88862170688022e-32,2.42833581856452e-30,"low_bias",FALSE
"211","Hippocampus","Mouse 1","Slide-seq","Ccl25",220,208,0.392018092100926,0.326926588093778,0.461189352399002,-3.09823927294983,0.00097337091338888,0.00436499488688534,"paternal",FALSE
"212","Hippocampus","Mouse 1","Slide-seq","Ccnd1",154,150,0.713295217186724,0.634213792007681,0.781178539788535,5.04807019517466,2.2314758984224e-07,2.10207881357778e-06,"maternal",FALSE
"213","Hippocampus","Mouse 1","Slide-seq","Ccnd2",429,372,0.406867369315085,0.358832210549475,0.45675202405089,-3.70437908159102,0.000105954580441761,0.000624189970894168,"low_bias",FALSE
"214","Hippocampus","Mouse 1","Slide-seq","Ccnl2",248,237,0.386467180982699,0.325551020243316,0.451157063566886,-3.47260792800455,0.000257713861728292,0.0013853588355622,"paternal",FALSE
"215","Hippocampus","Mouse 1","Slide-seq","Cct6a",1025,961,0.570257295557891,0.538828201487395,0.601130038288912,4.44551311067838,4.38411664799092e-06,3.37949488538594e-05,"low_bias",FALSE
"216","Hippocampus","Mouse 1","Slide-seq","Ccz1",410,399,0.670716971476883,0.622424310392143,0.715654653210845,6.7249669036475,8.78161792963381e-12,1.35209401908748e-10,"maternal",FALSE
"217","Hippocampus","Mouse 1","Slide-seq","Cd47",1508,1354,0.455324487439254,0.429373706903034,0.481520186195101,-3.40558920130132,0.000330107206450451,0.0017135934827802,"low_bias",FALSE
"218","Hippocampus","Mouse 1","Slide-seq","Cd81",4537,3695,0.354838822571715,0.340316862021988,0.369633244133033,-18.668976208116,4.42668226044295e-78,5.02002794035232e-76,"paternal",FALSE
"219","Hippocampus","Mouse 1","Slide-seq","Cdh13",516,433,0.430871611705972,0.385877029360151,0.477037332233568,-2.98631884245921,0.0014117903874551,0.00604160226039383,"low_bias",FALSE
"220","Hippocampus","Mouse 1","Slide-seq","Cdk5r1",1890,1626,0.533728487775827,0.510450306416008,0.556860709091622,2.89607739654419,0.00188929597552127,0.0077584807574157,"low_bias",FALSE
"221","Hippocampus","Mouse 1","Slide-seq","Cdr1",1214,1038,0.600510515204974,0.570863035831408,0.629439317562726,6.66984598399316,1.28036006584768e-11,1.94094686588785e-10,"maternal",TRUE
"222","Hippocampus","Mouse 1","Slide-seq","Cds2",2178,1862,0.550457132224185,0.528292749550292,0.572422968811115,4.53944396749738,2.82013829211571e-06,2.25649328474985e-05,"low_bias",FALSE
"223","Hippocampus","Mouse 1","Slide-seq","Celf2",1776,1534,0.577181660622701,0.55299542791154,0.601003457958081,6.32334279291531,1.27982300668995e-10,1.7674745364053e-09,"low_bias",FALSE
"224","Hippocampus","Mouse 1","Slide-seq","Cenpc1",196,186,0.371545102477038,0.303938565075233,0.444584667028217,-3.46905743935044,0.000261143888382446,0.0013986971024444,"paternal",FALSE
"225","Hippocampus","Mouse 1","Slide-seq","Cerk",748,681,0.553082613999657,0.515573307733276,0.589997214371287,2.82632659209205,0.00235426150924439,0.00931750343625111,"low_bias",FALSE
"226","Hippocampus","Mouse 1","Slide-seq","Cerox1",506,474,0.628897183726413,0.583845859140723,0.671812891327007,5.58462814823008,1.17100386621555e-08,1.33309069480176e-07,"maternal",FALSE
"227","Hippocampus","Mouse 1","Slide-seq","Cers6",289,264,0.656546017060373,0.596414556745732,0.712043899626498,5.03465495294769,2.39355158563567e-07,2.25116007982353e-06,"maternal",FALSE
"228","Hippocampus","Mouse 1","Slide-seq","Cfap298",143,132,0.312325399101594,0.238027014784161,0.397710609406911,-4.21780053345803,1.23348448863532e-05,8.80612352237591e-05,"paternal",FALSE
"229","Hippocampus","Mouse 1","Slide-seq","Cfap36",1370,1237,0.59563149433941,0.568012405466844,0.622657831924202,6.82163543749308,4.50049261068922e-12,7.19225065724508e-11,"low_bias",FALSE
"230","Hippocampus","Mouse 1","Slide-seq","Cfl1",2419,2135,0.662055524586152,0.642289179165579,0.681271637808015,15.4317005538373,5.00974775977061e-54,3.60274177309357e-52,"maternal",FALSE
"231","Hippocampus","Mouse 1","Slide-seq","Chchd10",2175,1952,0.444249874300935,0.422564557564079,0.466149665061051,-5.07075288454963,1.98122503936969e-07,1.88136619277988e-06,"low_bias",FALSE
"232","Hippocampus","Mouse 1","Slide-seq","Chchd2",1915,1770,0.60900203722432,0.586244127353811,0.631295452829964,9.36242477747114,3.89636982214735e-21,1.04917318909602e-19,"maternal",FALSE
"233","Hippocampus","Mouse 1","Slide-seq","Chchd3",175,170,0.354257173100256,0.285703287095112,0.429372505958575,-3.80026573390161,7.22705028870056e-05,0.000436212032266809,"paternal",FALSE
"234","Hippocampus","Mouse 1","Slide-seq","Chd8",205,197,0.612129428102281,0.541084686918693,0.678706547013195,3.12984653540947,0.000874488238495992,0.00397292537936122,"maternal",FALSE
"235","Hippocampus","Mouse 1","Slide-seq","Chgb",7898,3923,0.445340052229566,0.433010312149699,0.457737441844692,-8.76971938234356,8.95560560960054e-19,2.182281251232e-17,"low_bias",FALSE
"236","Hippocampus","Mouse 1","Slide-seq","Chic1",341,321,0.607825585291265,0.552399140169854,0.660605486037724,3.84686199396719,5.9820156998548e-05,0.000366313048619353,"maternal",TRUE
"237","Hippocampus","Mouse 1","Slide-seq","Chid1",199,193,0.604616101043074,0.533040879854319,0.671971767045374,2.90537209886239,0.00183408366209655,0.00755278725934592,"maternal",FALSE
"238","Hippocampus","Mouse 1","Slide-seq","Chka",281,266,0.404513837743064,0.346435457569452,0.465395497111902,-3.11782481856636,0.000910955305082827,0.00411324918382345,"low_bias",FALSE
"239","Hippocampus","Mouse 1","Slide-seq","Chmp1a",475,449,0.404780161937436,0.359939755396116,0.451268245171717,-4.05797595737743,2.4749931196212e-05,0.000163621462179442,"low_bias",FALSE
"240","Hippocampus","Mouse 1","Slide-seq","Chmp3",959,890,0.444487109965337,0.412134120015209,0.47731769914888,-3.373763685656,0.000370739962313687,0.00189122280083375,"low_bias",FALSE
